accessories,accommodation,alcohol,audio_equipment,beverages,books,cameras,car_rentals,clothing,coffee_shops,dairy_products,desktops,electronics,fast_food,food_delivery,fruits,groceries,gym_memberships,jewelry,laptops,magazines,meat,movies,music,outdoor_activities,public_transportation,restaurant_meals,seafood,shoes,smartphones,snacks,software,sports_equipment,streaming_services,tablets,travel,vegetables,video_games,watches,income
27.73,45.17,4.02,46.29,3.65,20.97,31.28,36.18,47.21,2.66,6.99,30.18,78.22,4.59,3.88,3.65,7.88,35.34,19.11,44.16,23.58,5.45,32.49,34.58,35.85,35.42,4.54,4.01,34.6,61.95,1.55,29.07,23.1,48.3,47.05,46.45,2.94,62.81,17.47,413.99
41.6,28.58,12.79,99.37,22.09,12.97,64.87,21.76,68.89,12.72,34,65.01,164.38,27.72,17.97,27.59,42.01,21.5,27.56,99.33,13.42,34.06,21.14,23.82,20.11,19.74,28.02,27.75,53.88,129.52,21.27,66.89,13.69,29.29,98.28,28.42,29.1,132.33,28.87,779.06
19.33,25.81,20.15,95.33,26.94,13.66,62.83,18.74,32.63,18.88,47.38,64.76,158.41,36.89,25.4,36.84,53.62,17.88,12.67,95.52,13.67,45.3,18.2,17.85,20.76,19.05,36.8,36.69,27.53,126.45,26.03,63.61,12.61,25.27,94.54,23.7,36.55,128.11,13.98,718.04
1.5,19.06,2.72,45.24,1.76,10.58,31.69,15.48,2.6,1.83,5.03,31.25,78.37,3.25,3.06,3.92,4.18,13.91,0.88,45.48,10.49,4.67,14.05,13.33,14.84,15.16,3.75,2.99,1.73,61.56,3.7,30.86,10.93,19.85,44.56,19.92,4.91,62.26,-1.03,329.86
3.35,7.78,29.07,106.7,40.84,1.97,72.17,5.1,5.23,27.4,70.62,71.62,178.92,54.05,40.12,53.97,82.8,5.98,1.78,107.44,1.02,68.22,5.64,4.62,5.32,4.12,55.55,55.55,3.76,144.07,39.87,70.43,1.9,6.6,108.06,6.74,55.63,142.11,1.58,758.49
25.53,2.39,42.33,78.29,64.26,0.79,52.6,1.55,42.49,40.5,105.1,52.44,132.04,84.45,64.84,84.57,126.54,2.18,15.15,80.66,0.72,106.9,3.2,2.31,4.19,2.09,84.99,84.25,33.19,105.97,63.58,51.64,1.49,2.26,78.29,2.97,82.03,106.38,15.93,622.37
18.43,38.2,14.1,122.4,21.77,19.28,82.92,27.74,33.79,13.32,35.02,80.5,203.96,27.21,20.61,27.72,42.51,27.96,13.47,121.87,19.94,36.62,27.74,28.15,27.92,26.91,29.7,28.52,26.89,162.79,22.21,81.52,18.98,36.7,123.59,37.74,29.31,165.05,11.27,907.62
44.79,35.54,13.3,134.96,21.57,16.99,89.81,25.88,76.27,13.2,31.81,88.29,223.61,25.58,19.23,24.9,37.6,27.68,29.56,134.37,17.63,31.17,28.08,27.96,28.6,26.82,24.9,26.21,59.42,179.2,19.68,90.85,17.35,35.84,134.92,37.17,25.18,179.66,31.32,1038.67
32.44,45.99,46.36,121,71,23.11,79.6,33.18,55.7,46.73,114.51,80.29,202.09,92.74,68.43,92.68,140.62,34.14,22.71,121.97,20.74,117.85,32.84,34.53,34.39,35.06,94.24,92.56,44.18,161.15,69.69,81.4,22.05,45.68,123.05,44.94,93.89,160.4,21.29,971.11
23.41,13.52,8.84,144.86,16.43,7.31,95.71,9.03,36.18,9.81,24.66,96.15,240.09,19.56,15.14,18.64,28.98,8.58,16.63,143.27,6.68,24.89,9.3,10.02,9.13,8.95,19.59,19.65,30.44,192.03,14.84,96.55,6.8,13.27,144.39,12.22,20.47,192.22,15.59,1029.03
41.68,72.75,61.83,142.77,92.95,35.07,94.96,52.24,67.27,63.1,153.7,96.1,237.22,124.56,93.65,123.11,184.9,53.48,27.47,144.33,34.74,155.05,51.38,53.89,50.78,53.1,124.55,124.12,52.69,190.45,93.4,96.66,35.78,69.9,141.76,69.49,123.35,190.43,29.09,1163.26
0.57,43.5,47.08,60.58,69.56,20.52,40.44,31.28,2.47,45.75,117.11,40.29,101.82,92.57,69.21,91.79,136.5,32.54,0.31,62.58,21.93,114.53,31.8,32.93,31.4,31.8,92.33,92.16,0.27,81.75,68.94,39.8,20.07,43.67,62.79,41.47,91.82,80.36,-0.59,494.75
30.42,29.84,18.59,101.54,30.97,16.23,67.67,24.02,47.97,19.23,51.16,67.27,167.82,40.9,31.39,43.9,62.33,21.87,17.55,100.49,17.32,49.98,22.07,23.4,23.33,21.83,40.56,41.18,39.08,135.34,31.04,65.02,14.57,31.84,99.61,30,41.32,135.26,18.62,782.12
13.2,64.26,13.37,75.54,18.42,32.57,51.42,48.81,19.96,12.05,31.23,50.43,126.79,24.07,17.33,26.86,37.77,48.76,5.8,75.99,33.15,31.57,49.42,47.49,49.92,47.68,26.04,24.88,16.07,100.62,16.59,50.15,31.04,63.26,76.12,64.58,24.68,99.51,8.63,605.05
15.36,59.41,1.47,91.47,5.63,29.32,58.84,43.77,23.63,3.64,8.81,58.54,149.28,5.96,4.78,6.44,8.9,44.03,9.58,90.25,31.43,10.33,45.25,44.41,42.79,45.82,7.81,5.46,20.97,117.07,5.61,58.77,29.04,57.25,90.31,58.28,5.16,119.57,10.64,686.97
32.99,60.61,0.28,87.74,2.95,30.85,57.84,46.53,55.49,1.48,3.3,58.57,145.02,5.93,3.73,2.8,5.53,44.1,23.17,87.72,28.78,5.59,45.68,44.81,46.37,44.92,4.01,3.14,46.49,116.03,2.05,58.86,29.76,60.3,86.53,61,3.22,117.61,24.15,710.17
43.72,38.12,6.89,12.04,12.96,18.65,6.93,28.11,73.04,8.82,19.86,6.3,17.99,16.63,11.68,17.79,24.43,28.16,30.2,10.45,17.69,21.3,27.1,28.26,27.56,28.9,17.61,15.09,58.57,15.55,12.05,7.55,19.02,38.93,9.57,39.14,16.76,13.31,29.49,207.67
-0.51,38,25.89,106.51,38.14,20.95,72.14,28.57,2.34,25.12,62.55,73.23,179.84,51.18,36.39,50.88,73.35,28.37,0.15,106.85,19.18,62.99,30.03,31.07,29.26,28.86,52.6,51.56,2.47,143.94,38.25,72.85,20,40.72,106.89,38.98,51.11,143.18,-1.06,782.82
19.21,39.69,34.21,9.14,50.45,17.3,5.11,29.95,31.02,34.07,82.7,6.11,14.84,66.79,50.72,66.5,100.68,27.61,13.45,8.96,18.54,84.89,26.54,28.09,29.07,26.91,66.97,66.52,24.01,9.81,50.23,4.31,17.67,37.87,8.78,37.52,67.89,11.8,11.84,164.85
3.66,24.47,5.43,64.92,7.9,10.11,43.44,21.4,5.27,6.31,15.24,43.85,108.07,11.16,8.16,11.71,19.42,19.46,0.51,65.82,13.48,12.62,19.48,18.34,18.56,18.14,10.36,12.37,2.28,85.49,7.3,43.52,10.74,23.54,64.88,23.09,12.24,86.31,1.35,465.62
34.41,11.47,64.1,144.88,93.22,4.79,94.77,9.32,59.45,63.35,155.18,98.18,238.98,125.48,94.25,126.41,186.69,8.61,24.04,143.55,5.84,154.77,9.04,9.37,8.59,10.76,123.25,125.13,47.8,190.01,93.34,95.85,5.02,11.35,145.18,12.87,126.02,190.03,21.54,1105.94
32.7,96.2,52.54,106.96,79.58,45.6,71.72,70.59,55.4,51.51,131.58,71.16,174.89,106.14,78.71,106.62,160.18,69.23,19.63,105.34,46.01,133.8,72.52,69.89,70.9,69.48,105.89,105.42,43.32,140.13,79.7,69.15,47.28,92.88,105.98,94.62,106.71,140.58,21.73,916.59
2.56,29.18,47.82,17.32,69.85,13.4,9.59,20.89,3.04,46.28,117.84,10.6,28.16,95.4,69.53,93.48,142.7,23.12,0.55,15.66,15.77,118.35,22.65,22.32,23.17,21.83,93.1,93.52,2.7,20.89,69.6,10.92,16.12,29.59,17.84,29.21,94.51,22.3,2.07,188.3
2.86,45.58,7.86,43.59,12.07,22.32,27.97,33.28,1.93,5.77,18.55,29.37,69.73,13.41,10.5,12.3,19.87,32.68,1.26,41.75,23.23,16.7,34.14,33.22,34.76,33.03,12.32,11.75,3.31,57.51,10.17,28.38,23.58,43.55,41.64,43,11.25,56.91,0.64,335.33
31.12,88.42,43.7,39.23,67.53,42.93,24.76,64.88,50.19,43.69,113.54,26.04,62.21,91.26,68.21,90.61,135.67,65.43,20.87,35.05,43.8,111.65,67.17,64.66,66.97,65.64,91.62,90.59,38.4,47.35,67.77,25.06,44.73,87.1,39.28,87.86,90.12,49.61,20.45,441.74
27.33,99.31,28.04,99.22,45.34,50.33,66.55,74.82,45.52,28.67,74.62,64.37,164.8,59.41,44.95,59.72,88.54,76.54,16.95,97.64,49.04,73.32,74.7,73.75,75.38,75.73,59.37,60.22,34.55,130.85,42.89,65.11,49.86,100.03,98.02,98.83,58.32,130.08,17.62,837.55
19.07,6.1,55.73,60.46,82.78,5.2,41.91,5.93,32.43,55.86,139.88,39.83,100.5,111.37,82.3,110.39,167.28,4.36,13.51,60.17,4.58,140.56,5.68,7.09,4.68,5.75,111.61,111.8,26.52,81.08,82.47,41.2,2.93,6.47,62.24,7.19,110.6,80.87,12.17,505.57
41.33,54.09,67.91,124.83,100.8,27.27,82.54,41.78,68.82,68.05,170.9,83.72,209.12,135.24,99.72,135.9,202.82,39.73,27.98,126.28,28.94,167.35,42.28,41.55,41,41.95,134.05,134.09,55.44,169.43,99.34,83.46,27.59,54.34,125.34,53.62,135.99,167.84,25.68,1043.23
42.35,13.56,47.22,145.13,72.27,5.43,95.83,9.62,72.97,46.66,120.03,97.95,240.86,96.51,72.18,96.58,143.03,10.1,28.84,145.39,5.83,117.78,8.72,9.27,7.53,10.44,96.02,97.08,57.07,191.85,71.41,95.01,5.55,10.96,146.51,9.82,96.09,195.77,29.76,1109.94
30.39,48.36,40.77,89.96,59.64,24.95,57.48,36.47,49.73,37.17,96.43,63.63,148.85,77.39,57.13,77.95,115.13,37.04,19.23,91.42,24.43,95.59,36.08,36.42,34.04,36.02,77.03,77.29,40.14,120.27,57.74,59.58,23.52,47.01,89.19,48.24,80.09,120.19,20.81,748.2
39.57,38.85,49.8,139.18,75.61,17.77,94.06,26.03,66.35,50.04,125.9,92.74,235.23,101.85,76.02,101.3,153.45,28.24,27.49,140.45,19.13,126.15,29.75,29.2,26.76,28.28,100.96,101.6,50.65,187.23,75.91,92.47,16.48,36.73,140.67,38.03,101.94,186.49,25.54,1104.92
14.38,4.59,22.42,87.26,32.99,2.47,56.38,3,25.3,20.43,55.28,57.74,143.24,43.3,33.19,42.07,63.6,4.52,9.16,86.73,2.14,53.3,4.13,2.5,4.52,4.72,44.66,43.76,20.43,114.97,33.29,56.43,2.37,4.41,86.17,5.55,44.29,115.85,10.36,637.63
16.96,27.25,28.9,60.02,43.42,13.99,39.5,18.03,24.9,27.3,72.45,37.82,98.05,56.45,41.69,57.22,84.73,18.31,10.26,59,13.43,69.89,20.02,20.59,19.74,19.1,55.68,57.6,19.81,79.12,42.92,40.76,11.21,26.71,59.43,26.22,58.48,77.73,10.06,479.07
30.31,47.2,22.27,59.13,31.83,24.07,38.23,34.03,52.85,22.33,58.31,40.83,96.8,46.44,34.74,46.4,69.69,35.83,21.66,57.09,22.85,57.65,36.5,35.4,35.96,34.81,46.59,47.92,41.18,76.8,35.23,37.58,22.45,46.63,56.96,44.61,46.58,75.97,21.11,518.18
14.17,28.81,50.34,11.2,76.7,14.92,7.79,22.34,19.99,50.83,127.53,9.48,17.95,100.67,76.33,101.18,152.9,23.68,9.85,10.52,15.69,127.33,24.46,22.56,22.49,23.14,101.47,102,16.53,14.48,76.94,7.95,15.37,31.53,12.94,30.22,104.09,14.77,8.28,179.04
12.8,63.46,17.39,126.65,24.93,31.36,84.83,47.09,20.7,16.33,41.25,86.2,211.75,35.47,23.19,35.43,50.85,46.2,9.19,125.76,30.3,41.84,47.79,47.45,46.29,46.63,33.83,32.55,16.46,171.22,24.51,86.43,30.34,62.6,128.87,61.88,33.51,170.5,9.4,958.43
7.32,58.83,6.68,92.79,6.9,30.69,62.66,42.89,12.14,5.64,13.96,62.38,156.37,9.97,9.66,10,15.05,44.87,4.68,93.97,29.91,12.48,45.51,44.34,44.39,43,11.69,9.22,9.96,123.95,6.95,62.13,29.57,60.29,92.98,58.34,9.61,123.2,4.41,696.56
41.7,12.1,22.67,119.97,33.04,3.71,79.84,7.12,66.28,21.48,56.76,78.18,200.59,42.5,31.72,42.59,63.02,6.96,27.31,120.46,5.55,53.71,7.77,7.05,5.89,6.94,42.21,43.22,52.47,159.7,32.29,79.26,6.01,9.16,121.6,9.9,45.14,160.23,27.71,910.56
12.16,6.58,32.84,50.86,48.97,2.27,32.04,4.05,20.11,32.38,85.62,34.7,83.3,67.31,48.64,67.38,98.94,3.6,7.7,50.21,4.57,83.07,3.55,4.68,3.99,4.73,66.1,68.26,15.56,68.23,49.58,34.13,1.77,5.76,51.56,6.2,65.16,66.6,7.64,396.73
28.7,53.12,34.66,47.94,51.83,26.59,32.18,39.25,49.87,35.72,87.23,33.13,82.9,71.17,54.49,70.27,105.36,41.66,20.2,48.19,26.8,88.49,40.09,41.28,39.61,41.48,70.46,70.42,38.78,66.48,53.07,32.57,26.04,53.33,50.65,53.35,70.65,66.26,21.42,479.99
39.94,65.38,2.41,23.22,2.16,31.48,16.11,48.32,66.51,0.1,1.78,15.03,35.84,2.76,0.9,2.54,3.07,48.38,27.94,21.25,32.13,3.01,49.27,48.43,51.66,49.5,3.9,1.69,52.26,31.29,0.76,13.66,32.9,65.21,21.33,65.49,2.07,30.23,26.8,292.8
14.24,72.52,44.6,119.44,69.77,36.4,79.01,54.58,24.18,47.81,115.54,79.01,197.16,92.99,68.74,91.7,138.06,54.87,7.85,119.5,34.6,115.41,53.65,52.61,53.46,54.73,93,91.67,15.94,160.18,71.25,78.08,35.65,71.89,120.66,71.49,91.77,156.33,9.41,934.53
16.78,59.13,64.71,119.7,93.3,26.34,78.64,42.77,26.2,60.85,155.22,79.74,202.12,123.6,92.42,124.3,185.62,42.05,10.29,119.31,27.89,156.13,41.68,40.23,42.42,42.44,125.34,124.4,19.71,161.67,91.89,80.31,29.18,56.5,120.61,57.7,123.72,161.52,9.66,953.4
4.95,76.97,41.99,73.17,63.73,39.4,47.54,59.01,8.79,41.79,104.33,47.72,122.65,83.26,60.67,83.95,123.07,58.23,1.2,72.08,39.02,103.39,59.22,60.25,58.69,59.03,82.56,81.94,4.96,95.92,61.63,47.82,38.89,78.24,73.77,78.3,83.22,96.49,3.57,613.02
7.26,60.19,56.52,67.38,80.96,28.12,46.49,45.38,8.05,54.67,135.58,45.13,114.58,109.49,84.08,110.19,165.16,45.02,5.11,68.52,29.54,136.2,43.61,44.25,44.26,44.28,110.12,111.77,6.76,91.71,83.67,46.54,29.63,57.22,67.89,57.34,108.84,89.64,4.01,580.94
6.23,51.83,9.04,63.86,12.85,27.62,43.37,38.33,11.79,7.2,18.83,43.13,107.71,16.4,12.99,15.28,24.47,36.59,6.35,63.89,25.07,18.45,37.71,37.42,38.3,38.72,14.92,15.03,7.98,85.02,11.38,44,27.74,51.34,63.62,51.89,14.81,84.5,4.43,501.29
28.29,13.01,25.08,37.41,36.66,5.26,22.5,9.61,49.59,23.7,60.21,25.71,59.96,49.25,35.24,47.89,74.01,9.49,22.21,35.63,6.52,61.55,9.12,9.16,9.12,8.52,48.28,49.14,36.85,48.45,35.44,22.17,3.71,10.84,34.92,11.22,48.74,46.21,19.35,333.36
19.6,81.61,3.4,38.58,2.88,43.33,27.61,60.72,30.3,2.5,3.27,26.06,66.46,2.67,2.22,2.62,6.54,61.59,11.62,38.24,40.56,5.5,59.77,59.7,60.78,62.04,1.71,2.97,24.25,53.55,2.83,27.25,39.54,81.62,38.82,82.83,3.2,52.36,11.44,385.73
39.11,32.35,53.95,40.85,81.01,18.43,28.76,27.33,66.65,54,137.44,26.08,68.23,109.38,82.63,109.07,165.31,24.8,26.93,42.37,16.31,135.21,27.43,24.21,24.82,24.97,109.52,108.55,52,57.22,80.91,28.52,19.48,33.33,41.47,32.84,109.04,54.23,26.41,444.35
0.26,32.35,-0.36,119.13,-1.78,17.15,80.28,25.01,1.6,-1.56,-1.36,81.48,199.08,-0.19,1.02,0.75,-0.39,25.78,1.19,118.13,16.36,-1.3,24.72,24.06,23.98,25.38,0.54,-1.26,3.39,159.93,-1.08,79.46,19.34,33.57,120.77,34.36,-1.06,159.5,1.92,831.92
9.67,21.78,64.07,134.71,98.2,11.58,90.85,15.65,17.51,64.21,162.44,88.83,226.1,127.22,96.3,128.41,190.51,16.49,8.92,135.74,10.98,161.63,16.2,15.55,15.14,15.94,128.33,128.86,14.84,178.68,96.02,90.29,10.63,22.12,134.32,22.38,128.96,179.97,7.2,1007.82
34.88,100.05,69.04,46.76,105.46,49.36,32.3,74.48,59.13,70.01,174.34,31.21,77.11,139.72,103.69,138.1,209.41,73.83,24.05,45.99,49,173.83,75.54,74.36,74.32,74.04,140.02,138.8,47.62,60.13,103.7,32.09,49.52,100.91,47.89,99.39,138.59,62.16,23.3,549.17
11.86,88.85,3.57,108.16,7.11,43.99,72.68,67.7,18.28,4.5,11.7,72.57,181.99,10.92,4.98,7.16,12.04,68.13,7.01,108.33,45.77,11.53,65.58,66.56,68.43,65.4,8.6,9.32,17.1,145.25,6.84,74.67,43.77,90.76,109.85,88.28,8.95,145.35,7.34,845.48
32.67,82.43,54.7,82.67,83.19,41.72,55.5,63.41,56.53,56.17,134.65,56.24,137.15,108.83,82.78,108.37,163.53,61.91,23.15,81.52,42.7,134.61,61.26,62.8,61.4,62.82,107.95,107.56,44.18,109.22,81.65,54.39,42.88,81.82,85.23,83.64,106.8,109.61,23.93,757.16
34.15,29.18,10.93,81,12.74,15.27,54.97,22.29,55.76,10.08,26.55,53.28,131.68,19.42,14.07,21.74,29.81,20.97,21.08,78.35,13.92,23.67,21.46,20.54,21.56,21.89,18.87,20.86,47.2,104.26,15.36,51.23,14.34,28.76,79.31,27.46,19.82,105.49,21.09,636.04
42.44,43.09,63.63,4.44,95.23,19.89,2.25,31.53,72.02,64.03,160.6,3.58,6.84,127.73,96.86,129.47,193.97,32.4,27.32,3.57,20.71,161.26,30.33,32.31,31.88,30.61,128.38,129.34,57.22,6.7,97.29,3.12,20.51,40.68,4.46,40.48,128.34,4.18,28.58,220.18
23.88,44.22,14.77,103.41,22.3,22.79,67.08,32.31,35.72,16.07,38.74,65.71,169.63,30.76,25.46,31.08,48,34.08,14.1,102.51,21.06,40.24,32.71,33.1,33.73,33.93,33.3,31.27,28.4,134.25,23.84,68.48,22.66,43.3,101,43.7,30.33,134.04,14.84,782.4
31.9,15.76,69.44,122.87,103.97,8.71,80.79,11.9,52.91,68.13,173.35,82.2,203.58,137.89,103.09,138.12,208.35,10.48,21.37,122.61,7.19,171.56,13.35,11.4,12.8,11.21,139.13,136.79,45.21,164.73,102.69,83.27,8.74,15.73,123.02,15.98,138.36,162.14,20.63,967.91
31.78,64.4,63.97,3.77,99.56,33.93,4.05,49.77,55.29,65.97,164.6,3.36,8.95,132.93,99.47,133.86,197.11,48.08,21.38,4.53,33.3,164.27,47.81,49.99,48.22,50.47,133.84,129.64,45.04,7.2,97.42,2.86,32.9,65.23,4.95,64.96,132.12,7.01,20.94,233.04
38.36,47.86,9.24,52.51,11.65,23.95,35.22,36.68,64.96,8.61,20.61,35.79,88.27,18.46,12.06,15.73,25.13,36.18,27.27,51.89,23.37,22.28,36.76,35.99,35.24,34.66,14.62,16.9,52.13,71.55,12.91,35.32,24.45,49.72,53.92,48.6,15.71,69.67,25.65,485.21
34.75,88.26,40.65,143.83,58.3,41.07,95.82,67.03,59.43,38.96,98.61,96.96,238.84,79.32,58.81,78.39,119.56,67.25,22.79,143.17,43.86,99.51,64.59,65.43,65.14,66.95,80.38,79.93,45.53,192.97,58.93,96.74,45.34,86.86,143.96,89.75,79.91,192.38,24.39,1156.79
30.44,77.73,65.12,16.84,98.01,37.4,12.03,55.93,53.04,64.99,160.56,11.53,32.02,129.39,96.46,127.56,195.57,58.19,21.23,20.85,38.79,161.54,58.56,56.2,58.19,57.08,129.11,128.57,44.11,25.28,96.06,13.86,38.61,76.85,18.07,77.12,128.5,25.26,20.29,328.24
8.8,83.38,6.73,60.72,8.82,39.81,42.77,62.81,15.47,6.75,18.07,43.12,105.89,14.65,10.69,15.35,21.83,63.47,5.33,63.68,42.37,17.77,63.51,63.83,61.74,63.65,14.76,13.89,11.52,81.7,11.72,40.27,42.47,84.41,63.47,84.55,13.21,83.24,6.2,526.63
10.74,63.6,4.18,15.52,5.93,33.53,9.87,48.16,19.66,3.45,6.06,10.34,25.58,3.08,3.19,6.31,9.72,46.49,5.64,15.54,30.89,6.04,47.5,49.06,49.01,48.46,4.97,5.56,15.2,20.09,4.3,10.56,30.54,64.28,15.5,65.71,6.91,20.81,5.48,192.52
11.68,77.7,60.85,78.34,93.55,38.04,52.72,57.25,19.12,63.07,155.3,52.76,133.6,123.03,92.42,123.8,187.62,58.12,7.14,78.37,36.72,155.22,58.82,56.91,56.31,58.47,122.91,123.58,13.42,107.34,94.03,51.57,36.72,77.08,80.84,75.64,122.15,108.56,7.73,695.5
32.07,48.48,43.98,48.4,64.33,25.93,30.55,35.26,54.99,43.72,108.1,30.75,78.53,86.99,64.02,85.45,128.92,37.26,22.06,49.48,23.82,107.78,37.87,36.51,37.13,36.97,85.06,86.47,44.79,63.25,64.07,31.43,24.75,49.05,47.91,48.57,87.09,64.41,21.49,480.26
38.91,85.18,16.61,64.25,21.78,43.62,42,65.18,60.76,15.76,39.26,42.02,103.08,31.33,22.68,31.66,48.12,66.11,26.18,62.2,43.29,36.99,64.25,66.13,64.78,64.85,29.97,31.91,48.06,83.11,24.48,41.53,43.83,86.27,63.82,86.42,31.72,81.82,25.09,587.33
2.9,57.59,29.77,108.76,45.94,30.7,74.26,44.03,9.22,31.19,76.71,72.89,181.43,60.83,47.34,61.06,93.18,44.81,2.58,109.66,30.75,78,45.91,43.56,43.51,44.64,63.5,61.49,4.68,145.95,45.45,73.21,31.48,58.18,106.92,58.51,63.28,144.19,3.2,823.15
43.99,65.82,35.63,112.46,53.53,29.82,76.53,47.44,74.12,36.71,89.81,74.94,189.28,72.37,55.3,74.38,109.4,48.36,29.74,111.73,32.87,89.69,48.24,47.13,48.52,48.08,72.28,72.37,59.39,151.51,53.09,75.84,33.56,65.28,113.83,63.56,71.83,149.96,30.12,943.5
14.52,0.74,6.97,128.25,8.5,1.3,87.16,2.05,21.99,8.41,13.6,85.31,213.27,12.21,9.48,12.21,17.54,1.75,9.11,128.44,1.15,14.15,2.83,1.71,2.52,3.05,11.88,12.57,18.15,171.84,7.87,87.75,0.31,2.46,125.62,3.43,11.63,171.66,8.36,891.63
22.81,42.49,46.53,97.03,69.03,21.8,64.75,31.29,37.2,47.3,117.41,65.17,161.29,93.84,70.09,94.58,141.5,31.1,17.06,97,23.22,117.42,30.78,31.41,33.49,30.28,93.54,93.64,30.72,128,68.83,65.23,21.8,41.3,98.76,42.86,93.3,128.7,14.6,778.08
27.37,52.83,54.61,69,82.43,26.36,45.71,40.34,46.45,54.82,139.9,46.91,118.87,110.8,82.55,111.45,165.85,40.37,18.61,70.77,26.11,136.61,40.06,40.9,38.85,40.65,110.23,109.59,37.1,94.45,82.59,46.66,27.74,53.84,69.83,57.25,110.95,93.92,18.71,634.66
18.11,13.8,28.73,44.78,42.1,6.22,28.39,9.73,30.45,27.85,71.31,29.88,73.52,57.66,41.17,59.01,85.04,9.78,13.56,45.52,5.73,72.03,9.45,10.8,8.55,8.64,55.41,56.51,24.79,57.94,43.41,30.7,5.25,12.07,44.84,13.58,56.52,61.32,12.39,376.44
41.04,17.65,56.09,9.24,85.8,11.52,4.51,13.41,72.15,57.11,140.71,6.29,13.88,113.16,84.84,116.01,170.82,15.14,28.85,8,8.68,142.38,15.26,13.7,13.09,13.9,116.15,116.17,57.63,12.66,83.71,5.87,9.48,20.39,9.66,18.5,114.25,12.95,28.46,219
28.32,71.23,20.34,106.37,29.31,34.08,71.23,54.53,46.01,20.41,48.48,71.95,177.09,42.16,29.82,39.92,59.87,54.64,17.36,105.85,35.06,50.1,54.56,52.31,53.52,54.01,39.4,40.94,37.44,141.25,30.52,71.39,34.58,73.01,105.12,71.81,39.21,141.33,17.97,853.78
43.73,48.17,8.46,45.91,12.42,25.21,30.81,34.9,71.98,8.39,18.43,31.42,75.01,15.56,12.61,15.12,21.08,38.51,30.05,43.05,25.13,18.61,37.59,36.37,36.9,36.27,16.77,13.83,55.78,60.28,11.48,30.15,24.13,48.49,45.39,49.17,15.58,61.96,29.54,448.28
45.57,17.77,7.06,107.23,9.27,6.4,71.03,10.8,73.51,6.88,17.52,72.1,176.97,11.08,10.21,12.52,18.46,9.96,29.98,106.29,9.17,17.59,11.19,11.96,10.42,11.91,12.25,13.84,57.95,142.98,8.69,70.77,5.76,14.75,106.55,16.06,12.1,141.85,30.45,820.95
21.34,95.57,5.3,101.28,5.96,48.48,68.04,71.35,36.72,5.63,10.82,66.47,170.81,7.93,6.03,8.63,12.29,70.37,14.68,101.81,46.81,12.01,71.92,70.46,72.11,72.77,7.49,8.05,28.98,137.71,6.13,69.77,46.59,93.92,101.13,95.78,7.68,135.26,14.78,820.99
44.38,64.59,49.93,81.63,71.2,31.6,53.61,47.99,70.47,47.08,122.04,53.75,136.16,95.73,72.43,96.94,143.89,49.07,28.37,79.15,31.07,121.14,49.17,47.73,48.02,49.1,93.77,96.53,56.98,107.72,71.46,53.8,33.12,66.71,81.75,65.93,96.2,107.6,29.55,742.49
44.58,23.72,4.64,146.64,8.07,12.42,97.21,18.49,75.47,5.63,15.95,97.9,244.33,12.05,9.77,13.59,19.95,20.15,28.88,147.55,12.82,16.53,18.67,20.01,20.8,21.12,14.98,12.25,60.23,195.1,11.01,98.88,14.14,26.93,146.4,25.14,11.64,195.24,29.31,1105.88
33.79,54.05,9.52,84.88,10.76,27.13,57.94,39.43,56.95,8.56,20.17,56.66,142.52,18.47,13.36,17.07,26.09,42.33,21.49,86.01,26.38,21.14,38.95,38.89,38.87,39.81,16.07,16.95,46.51,113.93,11.19,56.25,27.15,53.55,86.31,52.74,18.06,113.55,24.04,704.29
28.96,72.69,22.56,97.57,33.49,36.51,64.9,54.39,49.29,22.64,54.94,63.43,158.88,43.43,32.18,45.05,66.24,55.12,18.65,98.42,35.6,55.82,53.55,54.77,52.29,54.94,44.01,44.55,38.61,130.38,32.36,63.8,36.6,71.57,96.6,74.72,42.84,127.99,18.34,796.62
25.72,79.46,20.33,101.98,34.31,41,69.6,61.86,40.71,21.76,52.95,70.48,175.33,42.33,32.09,43.32,64.35,59.31,17.19,105.98,40.47,53.13,61.32,61.46,59.85,62.73,43.29,41.73,34.2,139.87,32.93,69.48,41.11,80.01,104.08,79.41,42.4,139.47,15.56,852.42
36.4,97.51,66.45,135.11,100.67,48.1,88.07,73.12,57.07,68.13,166.14,89.81,223.39,134.17,100.23,135.14,199.66,72.22,23.5,135.14,48.63,168.34,71.72,71.15,72.03,70.69,132.8,134.11,46.31,179.44,100.03,90.47,45.98,95.51,133.11,95.75,133.63,178.4,24.92,1128.12
29.93,56.21,21.91,74.79,33.49,28.72,47.74,42.35,49.03,22.85,54.87,48.99,125.2,44.12,33.98,47,66.5,43.31,19.25,75.5,26.8,53.76,42.73,44.77,42.33,44.76,44.51,44.26,38.69,98.24,32.56,49.16,27.58,56.77,73.63,54.22,45.53,99.54,20.59,633.23
6.96,22.24,61.75,133.12,89.75,12.39,89.06,17.78,11.29,60.7,151.22,88.48,222.45,121.09,91.5,119.38,181.11,16.35,5.32,133.86,10.2,151.09,15.5,18.91,16.87,18.93,120.77,121.33,11.24,178.52,91.32,90.1,11.43,24.19,132.54,22.6,120.85,178.36,5.08,983.86
